job_description,resume,affinity_score
"Puesto: Desarrollador Backend. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Azure, Java, C++, PostgreSQL, Kubernetes, Deep Learning. Skills blandas: Comunicación efectiva, Gestión del tiempo, Pensamiento crítico, Creatividad. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Bachiller. Skills: PostgreSQL, Creatividad, Kubernetes, Deep Learning, Gestión del tiempo, SAP, TensorFlow, PowerBI, APIs REST, Java, Django. Idiomas: Inglés avanzado, Inglés intermedio.",4.78
"Puesto: DevOps Engineer. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: TensorFlow, Keras, Kubernetes, Python. Skills blandas: Gestión del tiempo, Pensamiento crítico. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Profesional en Diseño. Skills: Pensamiento crítico, Figma, Análisis financiero, Liderazgo, Agile, Adobe Photoshop. Idiomas: Portugués, Español nativo.",3.74
"Puesto: DevOps Engineer. Ubicación: Medellín. Experiencia requerida: 0-1 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Azure, Django, APIs REST, Machine Learning, MongoDB, SQL. Skills blandas: Trabajo en equipo, Resolución de problemas, Creatividad, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: Resolución de problemas, Figma, UX/UI, SEO, Análisis financiero. Idiomas: Inglés nativo, Inglés avanzado.",3.74
"Puesto: Desarrollador Backend. Ubicación: Cali. Experiencia requerida: 3-5 años. Educación: Profesional en Diseño. Skills técnicas requeridas: JavaScript, Java, Kubernetes, MongoDB, APIs REST, Machine Learning, Python. Skills blandas: Gestión del tiempo, Comunicación efectiva, Creatividad, Resolución de problemas. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: Python, Liderazgo, Video editing, Diseño gráfico, SEO, Tableau, Excel avanzado, Gestión de proyectos. Idiomas: Español nativo.",3.66
"Puesto: Analista Financiero. Ubicación: Híbrido. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: Node.js, Git, APIs REST, Azure, C++. Skills blandas: Resolución de problemas, Adaptabilidad, Pensamiento crítico. Idiomas: Inglés avanzado.","Experiencia: 5-8 años. Educación: Profesional en Ingeniería. Skills: Creatividad, Resolución de problemas, Deep Learning, Gestión del tiempo, Liderazgo, Kubernetes, Node.js, Illustrator. Idiomas: Español nativo, Inglés básico, Inglés nativo.",6.49
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Diseño. Skills técnicas requeridas: React, Django, PostgreSQL, Azure, Deep Learning. Skills blandas: Trabajo en equipo, Pensamiento crítico, Resolución de problemas, Gestión del tiempo. Idiomas: Inglés nativo.","Experiencia: 5-8 años. Educación: Profesional en Administración. Skills: Pensamiento crítico, Gestión del tiempo, React, Azure, TensorFlow, Agile, Docker, Negociación. Idiomas: Inglés básico, Portugués.",4.14
"Puesto: Analista Financiero. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Deep Learning, JavaScript, Git, Machine Learning, C++. Skills blandas: Pensamiento crítico, Trabajo en equipo, Gestión del tiempo, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: JavaScript, Liderazgo, Agile, Illustrator, Video editing, Figma, Gestión de proyectos, PowerBI. Idiomas: Inglés avanzado, Francés, Español nativo.",4.56
"Puesto: DevOps Engineer. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: Git, Kubernetes, Deep Learning, Python. Skills blandas: Creatividad, Comunicación efectiva, Adaptabilidad, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Doctorado. Skills: Git, Adaptabilidad, Kubernetes, Python, Deep Learning, Creatividad, Gestión del tiempo, Node.js, SQL, Comunicación efectiva, Django, MongoDB. Idiomas: Español nativo, Inglés nativo.",9.24
"Puesto: Desarrollador Backend. Ubicación: Bogotá. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Python, SQL, TensorFlow, AWS, Django, PostgreSQL. Skills blandas: Comunicación efectiva, Trabajo en equipo. Idiomas: Inglés avanzado.","Experiencia: 5-8 años. Educación: Maestría. Skills: Video editing, SEO, UX/UI, JavaScript, SQL, Docker. Idiomas: Inglés básico, Inglés avanzado, Portugués.",4.57
"Puesto: Data Scientist. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Azure, JavaScript, TensorFlow, SQL, Deep Learning, APIs REST. Skills blandas: Gestión del tiempo, Pensamiento crítico, Trabajo en equipo. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Tecnólogo. Skills: SQL, Illustrator, SAP, Video editing, PowerBI, Excel avanzado, Marketing digital. Idiomas: Francés, Español nativo.",2.77
"Puesto: Desarrollador Frontend. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: Node.js, JavaScript, Keras, AWS. Skills blandas: Adaptabilidad, Creatividad, Resolución de problemas. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: AWS, Resolución de problemas, Keras, Deep Learning, Excel avanzado, Java. Idiomas: Inglés intermedio, Español nativo, Inglés básico.",4.94
"Puesto: Data Scientist. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Deep Learning, Machine Learning, MongoDB, AWS. Skills blandas: Pensamiento crítico, Comunicación efectiva, Creatividad. Idiomas: Francés.","Experiencia: 0-1 años. Educación: Profesional en Diseño. Skills: AWS, Machine Learning, JavaScript, Deep Learning, Docker, Kubernetes. Idiomas: Inglés avanzado, Inglés intermedio, Inglés nativo.",4.2
"Puesto: Data Scientist. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: PostgreSQL, Kubernetes, APIs REST. Skills blandas: Adaptabilidad, Pensamiento crítico, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Maestría. Skills: PostgreSQL, APIs REST, Gestión del tiempo, Pensamiento crítico, Kubernetes, Django, Git, MongoDB, Adaptabilidad. Idiomas: Inglés nativo.",7.58
"Puesto: Gerente de Proyectos. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Java, C++, MongoDB, Git, Django, Azure, SQL. Skills blandas: Comunicación efectiva, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Técnico. Skills: SQL, Agile, Tableau, Branding, Figma, Diseño gráfico, SEO, PowerBI. Idiomas: Inglés avanzado, Español nativo, Portugués.",5.29
"Puesto: DevOps Engineer. Ubicación: Cali. Experiencia requerida: 0-1 años. Educación: Profesional en Administración. Skills técnicas requeridas: Deep Learning, SQL, TensorFlow, Kubernetes, Java. Skills blandas: Pensamiento crítico, Creatividad, Adaptabilidad. Idiomas: Francés.","Experiencia: 0-1 años. Educación: Maestría. Skills: Kubernetes, Creatividad, Pensamiento crítico, Deep Learning, Machine Learning, React, SAP, Gestión de proyectos, Node.js. Idiomas: Español nativo.",5.55
"Puesto: DevOps Engineer. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: TensorFlow, Python, Azure, SQL, React, APIs REST. Skills blandas: Creatividad, Trabajo en equipo, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Profesional en Ingeniería. Skills: TensorFlow, Python, Azure, Gestión del tiempo, Creatividad, React, SQL, Java, Node.js, APIs REST. Idiomas: Francés.",8.78
"Puesto: Ingeniero de Machine Learning. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Java, Azure, TensorFlow, Django. Skills blandas: Gestión del tiempo, Adaptabilidad, Comunicación efectiva. Idiomas: Inglés nativo.","Experiencia: 8+ años. Educación: Profesional en Administración. Skills: Adaptabilidad, Java, Comunicación efectiva, Gestión del tiempo, Django, Machine Learning, TensorFlow. Idiomas: Inglés básico.",8.16
"Puesto: Especialista en Marketing Digital. Ubicación: Medellín. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: React, APIs REST, AWS, C++. Skills blandas: Gestión del tiempo, Comunicación efectiva, Creatividad. Idiomas: Inglés nativo.","Experiencia: 3-5 años. Educación: Doctorado. Skills: C++, Comunicación efectiva, AWS, Gestión del tiempo, React, Creatividad, Django, Azure, Git, Keras. Idiomas: Francés, Español nativo.",6.95
"Puesto: Desarrollador Backend. Ubicación: Medellín. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: Machine Learning, React, Java, Keras, Django, Node.js. Skills blandas: Gestión del tiempo, Pensamiento crítico. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Tecnólogo. Skills: Node.js, React, Django, Keras, Git, APIs REST, Liderazgo, JavaScript. Idiomas: Inglés avanzado, Inglés intermedio.",6.44
"Puesto: Data Scientist. Ubicación: Medellín. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: AWS, React, Keras, Django, Java. Skills blandas: Adaptabilidad, Pensamiento crítico, Creatividad. Idiomas: Portugués.","Experiencia: 5-8 años. Educación: Profesional en Diseño. Skills: Adaptabilidad, React, Pensamiento crítico, Django, SAP, Docker, Node.js, Keras, APIs REST, TensorFlow, Kubernetes. Idiomas: Inglés básico, Inglés intermedio, Francés.",7.18
"Puesto: Product Manager. Ubicación: Barranquilla. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: PostgreSQL, MongoDB, TensorFlow, Django, SQL, Git. Skills blandas: Comunicación efectiva, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: Git, Illustrator, Branding, SAP, Tableau, Marketing digital, Excel avanzado, Análisis financiero. Idiomas: Inglés intermedio, Inglés básico.",5.32
"Puesto: DevOps Engineer. Ubicación: Cali. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: Docker, Django, Python, Azure, C++. Skills blandas: Pensamiento crítico, Creatividad, Adaptabilidad, Comunicación efectiva. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Doctorado. Skills: Comunicación efectiva, Django, Azure, Docker, Python, Adaptabilidad, C++, React, APIs REST. Idiomas: Español nativo.",6.85
"Puesto: Diseñador UX/UI. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: AWS, Java, Git, React, Python, PostgreSQL. Skills blandas: Resolución de problemas, Adaptabilidad. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Profesional en Ingeniería. Skills: AWS, Python, Java, React, PowerBI, Deep Learning, Node.js, Django, Docker. Idiomas: Francés, Inglés intermedio, Inglés avanzado.",5.19
"Puesto: Analista de Datos. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: PostgreSQL, React, AWS, Deep Learning. Skills blandas: Resolución de problemas, Pensamiento crítico, Comunicación efectiva, Adaptabilidad. Idiomas: Inglés avanzado.","Experiencia: 5-8 años. Educación: Maestría. Skills: Resolución de problemas, PostgreSQL, React, Deep Learning, TensorFlow, Azure, SAP, JavaScript, Agile, C++, Node.js. Idiomas: Inglés intermedio, Inglés nativo, Inglés avanzado.",4.27
"Puesto: Especialista en Marketing Digital. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: MongoDB, Django, Node.js. Skills blandas: Resolución de problemas, Comunicación efectiva, Adaptabilidad. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: Node.js, Comunicación efectiva, C++, Docker, Gestión de proyectos. Idiomas: Inglés nativo, Español nativo, Portugués.",4.92
"Puesto: Analista de Datos. Ubicación: Barranquilla. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: Docker, Git, Node.js, Machine Learning. Skills blandas: Adaptabilidad, Trabajo en equipo, Resolución de problemas. Idiomas: Inglés nativo.","Experiencia: 8+ años. Educación: Técnico. Skills: Docker, Resolución de problemas, Machine Learning, Adaptabilidad, Node.js, Java, JavaScript, TensorFlow. Idiomas: Inglés avanzado.",5.89
"Puesto: Especialista en Marketing Digital. Ubicación: Cali. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: JavaScript, Python, Java, Deep Learning, React, Kubernetes, PostgreSQL. Skills blandas: Comunicación efectiva, Adaptabilidad, Creatividad, Pensamiento crítico. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Profesional en Diseño. Skills: Python, Creatividad, JavaScript, Deep Learning, Java, Pensamiento crítico, Adaptabilidad, Kubernetes, Comunicación efectiva, Docker, AWS, Django, C++. Idiomas: Español nativo.",6.55
"Puesto: Analista Financiero. Ubicación: Cali. Experiencia requerida: 0-1 años. Educación: Profesional en Diseño. Skills técnicas requeridas: PostgreSQL, C++, Node.js. Skills blandas: Adaptabilidad, Pensamiento crítico, Trabajo en equipo. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Tecnólogo. Skills: PostgreSQL, Figma, Marketing digital, UX/UI, Negociación, Video editing, SAP, Tableau. Idiomas: Inglés avanzado, Portugués.",6.27
"Puesto: DevOps Engineer. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Maestría. Skills técnicas requeridas: JavaScript, Deep Learning, Azure, C++, SQL, Docker, Machine Learning. Skills blandas: Pensamiento crítico, Creatividad, Resolución de problemas, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Técnico. Skills: Resolución de problemas, C++, Machine Learning, Pensamiento crítico, Creatividad, SQL, Azure, Adaptabilidad, Deep Learning, MongoDB, TensorFlow, JavaScript, React. Idiomas: Portugués.",8.13
"Puesto: Data Scientist. Ubicación: Híbrido. Experiencia requerida: 0-1 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: PostgreSQL, Deep Learning, React, Django, SQL, Java. Skills blandas: Resolución de problemas, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Técnico. Skills: Java, Análisis financiero, Adobe Photoshop, Tableau, Agile, Branding. Idiomas: Inglés nativo, Inglés intermedio.",5.94
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Git, Deep Learning, JavaScript, Python. Skills blandas: Comunicación efectiva, Creatividad, Resolución de problemas, Adaptabilidad. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Bachiller. Skills: Comunicación efectiva, Adaptabilidad, Resolución de problemas, JavaScript, Docker, Análisis financiero, TensorFlow, MongoDB, Azure, Liderazgo. Idiomas: Inglés intermedio.",3.32
"Puesto: Product Manager. Ubicación: Cali. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Kubernetes, Keras, AWS, Node.js, PostgreSQL. Skills blandas: Resolución de problemas, Adaptabilidad, Gestión del tiempo. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Bachiller. Skills: Deep Learning, SAP, Gestión de proyectos, Machine Learning, Comunicación efectiva, Tableau, Adaptabilidad. Idiomas: Inglés avanzado, Español nativo.",4.93
